"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","Age","log_MSRP","obs_number"
"GMC","Sierra 1500HD","2006","regular",300,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",18,13,549,31493.3333333333,0,0,0,0,0,0,0,0,0,12,10.3575311622031,4106
"GMC","Sierra C3","2001","regular",325,"8","AUTOMATIC","all wheel drive",4,"N/A","Large","truck",13,10,549,38370,0,0,0,0,0,0,0,0,0,17,10.555031183241,4107
"Oldsmobile","Silhouette","2002","regular",185,"6","AUTOMATIC","all wheel drive",4,"N/A","Midsize","passenger_van",22,16,26,34947.5,0,0,0,0,0,0,0,0,0,16,10.4616022143453,4108
"Oldsmobile","Silhouette","2002","regular",185,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",24,17,26,30583.3333333333,0,0,0,0,0,0,0,0,0,16,10.3282104772487,4109
"Oldsmobile","Silhouette","2003","regular",185,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",24,17,26,31156.6666666667,0,0,0,0,0,0,0,0,0,15,10.3467835195085,4110
"Oldsmobile","Silhouette","2004","regular",185,"6","AUTOMATIC","all wheel drive",4,"N/A","Midsize","passenger_van",22,16,26,35767.5,0,0,0,0,0,0,0,0,0,14,10.4847949388405,4112
"Oldsmobile","Silhouette","2004","regular",185,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",24,17,26,31591.6666666667,0,0,0,0,0,0,0,0,0,14,10.3606486517164,4113
"Rolls-Royce","Silver Seraph","2002","regular",322,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",15,11,86,229990,0,1,0,0,0,0,0,1,0,16,12.3457911086993,4115
"Chevrolet","Silverado 1500 Classic","2007","regular",285,"8","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",18,14,1385,26830,0,0,0,1,0,0,0,0,0,11,10.1972759434197,4116
"Chevrolet","Silverado 1500 Classic","2007","regular",295,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",19,14,1385,28600,0,0,0,0,0,0,0,0,0,11,10.2611619968079,4118
"Chevrolet","Silverado 1500 Classic","2007","flex",295,"8","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",19,14,1385,28790,0,0,0,1,0,0,0,0,0,11,10.2677833836062,4119
"Chevrolet","Silverado 1500 Classic","2007","regular",285,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",18,14,1385,27168.3333333333,0,0,0,1,0,0,0,0,0,11,10.2098073583723,4120
"Chevrolet","Silverado 1500 Classic","2007","regular",195,"6","MANUAL","four wheel drive",2,"Flex Fuel","Large","truck",19,14,1385,21770,0,0,0,1,0,0,0,0,0,11,9.98828815422859,4122
"Chevrolet","Silverado 1500 Classic","2007","flex",295,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",17,13,1385,31015.7142857143,0,0,0,1,0,0,0,0,0,11,10.342249267473,4123
"Chevrolet","Silverado 1500 Classic","2007","regular",195,"6","MANUAL","rear wheel drive",2,"Flex Fuel","Large","truck",21,15,1385,18136.25,0,0,0,1,0,0,0,0,0,11,9.80566797682989,4124
"Chevrolet","Silverado 1500 Classic","2007","regular",195,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",20,14,1385,22702.5,0,0,0,1,0,0,0,0,0,11,10.030230329564,4125
"Chevrolet","Silverado 1500 Classic","2007","regular",285,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",19,15,1385,25795,0,0,0,0,0,0,0,0,0,11,10.1579359536788,4126
"Chevrolet","Silverado 1500 Classic","2007","regular",310,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",18,13,1385,32545,0,0,0,1,0,0,0,0,0,11,10.3903790260065,4127
"Chevrolet","Silverado 1500 Classic","2007","flex",295,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",18,13,1385,33395,0,0,0,1,0,0,0,0,0,11,10.4161614671597,4128
"Chevrolet","Silverado 1500 Classic","2007","regular",345,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",17,13,1385,33280,0,0,0,0,0,0,0,0,0,11,10.4127118949351,4129
"Chevrolet","Silverado 1500 Classic","2007","regular",285,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",18,14,1385,29232.5,0,0,0,0,0,0,0,0,0,11,10.2830363830145,4130
"Chevrolet","Silverado 1500 Hybrid","2011","regular",332,"8","AUTOMATIC","four wheel drive",4,"Hybrid","Large","truck",23,20,1385,45040,0,0,0,0,0,1,0,0,0,7,10.7153062628136,4131
"Chevrolet","Silverado 1500 Hybrid","2011","regular",332,"8","AUTOMATIC","rear wheel drive",4,"Hybrid","Large","truck",23,20,1385,41890,0,0,0,0,0,1,0,0,0,7,10.6428024139411,4132
"Chevrolet","Silverado 1500 Hybrid","2012","regular",332,"8","AUTOMATIC","four wheel drive",4,"Hybrid","Large","truck",23,20,1385,46230,0,0,0,0,0,1,0,0,0,6,10.7413842169823,4133
"Chevrolet","Silverado 1500 Hybrid","2012","regular",332,"8","AUTOMATIC","rear wheel drive",4,"Hybrid","Large","truck",23,20,1385,43030,0,0,0,0,0,1,0,0,0,6,10.6696528258326,4134
"Chevrolet","Silverado 1500 Hybrid","2013","regular",332,"8","AUTOMATIC","rear wheel drive",4,"Hybrid","Large","truck",23,20,1385,44525,0,0,0,0,0,1,0,0,0,5,10.7038061081579,4136
"Chevrolet","Silverado 1500","2015","regular",355,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",22,16,1385,46333.75,0,0,0,0,0,0,0,0,0,3,10.74362591621,4137
"Chevrolet","Silverado 1500","2015","flex",285,"6","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,17,1385,38856.6666666667,0,0,0,1,0,0,0,0,0,3,10.5676349412458,4138
"Chevrolet","Silverado 1500","2015","flex",285,"6","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","truck",24,18,1385,29903.75,0,0,0,1,0,0,0,0,0,3,10.3057391695748,4139
"Chevrolet","Silverado 1500","2015","flex",285,"6","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",22,17,1385,33675,0,0,0,1,0,0,0,0,0,3,10.4245110012786,4140
"Chevrolet","Silverado 1500","2015","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",23,16,1385,43090,0,0,0,0,0,0,0,0,0,3,10.6710462306099,4141
"Chevrolet","Silverado 1500","2015","flex",285,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",24,18,1385,35351.6666666667,0,0,0,1,0,0,0,0,0,3,10.4731008177852,4142
"Chevrolet","Silverado 1500","2016","flex",285,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",24,18,1385,34850,0,0,0,1,0,0,0,0,0,2,10.4588084161887,4143
"Chevrolet","Silverado 1500","2016","regular",355,"8","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",23,16,1385,38455,0,0,0,1,0,0,0,0,0,2,10.5572440054912,4144
"Chevrolet","Silverado 1500","2016","flex",285,"6","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",22,17,1385,34991.25,0,0,0,1,0,0,0,0,0,2,10.4628533092163,4145
"Chevrolet","Silverado 1500","2016","flex",285,"6","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,17,1385,39352.7777777778,0,0,0,1,0,0,0,0,0,2,10.5803218429113,4146
"Chevrolet","Silverado 1500","2016","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",23,16,1385,45750,0,0,0,0,0,0,0,0,0,2,10.7309470707037,4147
"Chevrolet","Silverado 1500","2016","regular",355,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",22,16,1385,48389.375,0,0,0,0,0,0,0,0,0,2,10.7870355438122,4148
"Chevrolet","Silverado 1500","2016","flex",285,"6","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","truck",24,18,1385,29945.8333333333,0,0,0,1,0,0,0,0,0,2,10.3071454731086,4149
"Chevrolet","Silverado 1500","2016","regular",355,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,16,1385,42602.5,0,0,0,1,0,0,0,0,0,2,10.6596682159815,4150
"Chevrolet","Silverado 1500","2017","flex",285,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",24,18,1385,35397.1428571429,0,0,0,1,0,0,0,0,0,1,10.4743863856144,4151
"Chevrolet","Silverado 1500","2017","regular",355,"8","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",23,16,1385,39011.6666666667,0,0,0,1,0,0,0,0,0,1,10.5716160256759,4152
"Chevrolet","Silverado 1500","2017","regular",355,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,16,1385,43192.5,0,0,0,1,0,0,0,0,0,1,10.6734221480489,4153
"Chevrolet","Silverado 1500","2017","flex",285,"6","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",22,17,1385,35581.25,0,0,0,1,0,0,0,0,0,1,10.4795740926994,4154
"Chevrolet","Silverado 1500","2017","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",22,16,1385,46598,0,0,0,0,0,0,0,0,0,1,10.7493129007378,4155
"Chevrolet","Silverado 1500","2017","regular",355,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",20,15,1385,47237.5,0,0,0,0,0,0,0,0,0,1,10.7629433476577,4156
"Chevrolet","Silverado 1500","2017","regular",355,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",22,15,1385,54775,0,0,0,0,0,0,0,0,0,1,10.9109891644637,4159
"Mercedes-Benz","SL-Class","2015","regular",329,"6","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",27,20,617,84000,0,1,1,0,0,0,0,0,0,3,11.3385720778255,4160
"Mercedes-Benz","SL-Class","2015","regular",429,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",24,17,617,106700,0,1,1,0,0,0,0,0,0,3,11.5777764372898,4161
"Mercedes-Benz","SL-Class","2015","regular",621,"12","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","car",21,14,617,214500,1,1,1,0,0,0,0,0,0,3,12.2760650173502,4162
"Mercedes-Benz","SL-Class","2016","regular",449,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",24,17,617,108050,0,1,1,0,0,0,0,0,0,2,11.590349361935,4164
"Mercedes-Benz","SL-Class","2016","regular",329,"6","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",27,20,617,85050,0,1,1,0,0,0,0,0,0,2,11.350994597824,4165
"Mercedes-Benz","SL-Class","2016","regular",621,"12","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","car",21,14,617,217550,1,1,1,0,0,0,0,0,0,2,12.2901839881488,4166
"Mercedes-Benz","SL-Class","2017","regular",449,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",25,17,617,110800,0,1,1,0,0,0,0,0,0,1,11.6154820532953,4168
"Mercedes-Benz","SL-Class","2017","regular",621,"12","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","car",21,14,617,219850,1,1,1,0,0,0,0,0,0,1,12.300700774609,4170
"Mercedes-Benz","SL-Class","2017","regular",362,"6","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,20,617,86950,0,1,1,0,0,0,0,0,0,1,11.3730885197824,4171
"Mercedes-Benz","SLC-Class","2017","regular",241,"4","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","car",32,25,617,47950,0,1,1,0,0,0,0,0,0,1,10.7779140803116,4173
"Mercedes-Benz","SLK-Class","2015","regular",201,"4","MANUAL","rear wheel drive",2,"Luxury","Compact","car",32,22,617,43950,0,1,0,0,0,0,0,0,0,3,10.6908079031133,4177
"Mercedes-Benz","SLK-Class","2015","regular",415,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","car",28,19,617,70850,1,1,1,0,0,0,0,0,0,3,11.1683202451188,4179
"Mercedes-Benz","SLK-Class","2016","regular",241,"4","AUTOMATIC","rear wheel drive",2,"Luxury","Compact","car",32,25,617,47000,0,1,0,0,0,0,0,0,0,2,10.7579028806922,4181
"Mercedes-Benz","SLK-Class","2016","regular",416,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","car",28,19,617,72600,1,1,1,0,0,0,0,0,0,2,11.1927202008129,4182
"Mercedes-Benz","SLR McLaren","2007","regular",641,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",16,11,617,480000,1,1,1,0,0,0,0,1,0,11,13.0815413828841,4183
"Mercedes-Benz","SLR McLaren","2008","regular",617,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",16,12,617,495000,1,1,1,0,0,0,0,1,0,10,13.1123130415508,4184
"Mercedes-Benz","SLR McLaren","2009","regular",617,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",16,12,617,495000,1,1,1,0,0,0,0,1,0,9,13.1123130415508,4185
"Mercedes-Benz","SLS AMG GT Final Edition","2015","regular",583,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",19,13,617,224830,1,1,1,0,0,0,0,1,0,3,12.323099840055,4186
"Mercedes-Benz","SLS AMG GT","2014","regular",583,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",19,13,617,204750,1,1,1,0,0,0,0,1,0,4,12.2295450017153,4189
"Mercedes-Benz","SLS AMG","2011","regular",563,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",20,14,617,183000,1,1,1,0,0,0,0,1,0,7,12.1172414318236,4190
"Mercedes-Benz","SLS AMG","2012","regular",563,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","car",20,14,617,192850,1,1,1,0,0,0,0,1,0,6,12.1696679636364,4191
"Pontiac","Solstice","2007","regular",177,"4","MANUAL","rear wheel drive",2,"Performance","Compact","car",26,17,210,21515,0,0,1,0,0,0,0,0,0,11,9.9765056452727,4192
"Pontiac","Solstice","2007","regular",260,"4","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Compact","car",28,19,210,26515,1,0,1,0,0,0,0,0,0,11,10.1854658895712,4193
"Pontiac","Solstice","2008","regular",260,"4","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Compact","car",28,19,210,29942.5,1,0,1,0,0,0,0,0,0,10,10.3070341548217,4195
"Pontiac","Solstice","2009","regular",173,"4","MANUAL","rear wheel drive",2,"Performance","Compact","car",25,19,210,26636.6666666667,0,0,1,0,0,0,0,0,0,9,10.1900439917004,4196
"Hyundai","Sonata Hybrid","2015","regular",199,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",40,36,1439,27750,0,0,0,0,0,1,0,0,0,3,10.2309911191746,4198
"Hyundai","Sonata Hybrid","2016","regular",193,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",43,39,1439,30100,0,0,0,0,0,1,0,0,0,2,10.312280450737,4200
"Hyundai","Sonata","2015","regular",245,"4","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",32,23,1439,28575,0,0,1,0,0,0,0,0,0,3,10.260287488663,4204
"Hyundai","Sonata","2015","regular",245,"4","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",31,21,1439,33525,0,0,1,0,0,0,0,0,0,3,10.4200467081499,4205
"Hyundai","Sonata","2015","regular",185,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",37,25,1439,21150,0,0,0,0,0,0,0,0,0,3,9.95939518447442,4206
"Hyundai","Sonata","2015","regular",177,"4","AUTOMATED_MANUAL","front wheel drive",4,"N/A","Midsize","car",38,28,1439,23275,0,0,0,0,0,0,0,0,0,3,10.0551351021453,4207
"Hyundai","Sonata","2016","regular",245,"4","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",32,23,1439,28925,0,0,1,0,0,0,0,0,0,2,10.2724615520619,4208
"Hyundai","Sonata","2016","regular",185,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",36,25,1439,25375,0,0,0,0,0,0,0,0,0,2,10.1415197163441,4209
"Hyundai","Sonata","2016","regular",245,"4","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",31,21,1439,34075,0,0,1,0,0,0,0,0,0,2,10.4363192565647,4211
"Hyundai","Sonata","2016","regular",178,"4","AUTOMATED_MANUAL","front wheel drive",4,"N/A","Midsize","car",38,28,1439,23725,0,0,0,0,0,0,0,0,0,2,10.0742846234781,4212
"Hyundai","Sonata","2017","regular",185,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",36,25,1439,23525,0,0,0,0,0,0,0,0,0,1,10.0658189644536,4213
"Hyundai","Sonata","2017","regular",178,"4","AUTOMATED_MANUAL","front wheel drive",4,"N/A","Midsize","car",36,28,1439,23125,0,0,0,0,0,0,0,0,0,1,10.0486695623806,4215
"Chevrolet","Sonic","2015","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",35,25,1385,16370,0,0,0,0,0,0,0,0,0,3,9.70320567036518,4216
"Chevrolet","Sonic","2015","regular",138,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","car",33,25,1385,21945,0,0,0,0,1,0,0,0,0,3,9.99629460212233,4217
"Chevrolet","Sonic","2015","regular",138,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","car",35,25,1385,16970,0,0,0,0,1,0,0,0,0,3,9.73920235822827,4218
"Chevrolet","Sonic","2015","regular",138,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",40,29,1385,18835,0,0,0,0,1,0,0,0,0,3,9.84347212012614,4219
"Chevrolet","Sonic","2015","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",33,25,1385,21345,0,0,0,0,0,0,0,0,0,3,9.96857279919206,4220
"Chevrolet","Sonic","2015","regular",138,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",35,26,1385,15650,0,0,0,0,1,0,0,0,0,3,9.6582261959683,4221
"Chevrolet","Sonic","2015","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",40,29,1385,18235,0,0,0,0,0,0,0,0,0,3,9.81109810324278,4222
"Chevrolet","Sonic","2015","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",37,27,1385,19680,0,0,0,0,0,0,0,0,0,3,9.88735817060624,4223
"Chevrolet","Sonic","2015","regular",138,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",34,27,1385,20545,0,0,0,0,1,0,0,0,0,3,9.93037288131751,4224
"Chevrolet","Sonic","2015","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",35,26,1385,15050,0,0,0,0,0,0,0,0,0,3,9.61913327017702,4225
"Chevrolet","Sonic","2015","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",34,27,1385,19945,0,0,0,0,0,0,0,0,0,3,9.90073376433951,4227
"Chevrolet","Sonic","2016","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",35,26,1385,15250,0,0,0,0,0,0,0,0,0,2,9.63233478203556,4228
"Chevrolet","Sonic","2016","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",34,27,1385,20095,0,0,0,0,0,0,0,0,0,2,9.9082263068833,4229
"Chevrolet","Sonic","2016","regular",138,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","car",35,24,1385,17170,0,0,0,0,1,0,0,0,0,2,9.75091895389152,4230
"Chevrolet","Sonic","2016","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",35,24,1385,16570,0,0,0,0,0,0,0,0,0,2,9.71534911042061,4231
"Chevrolet","Sonic","2016","regular",138,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","car",37,27,1385,20345,0,0,0,0,1,0,0,0,0,2,9.92059046043579,4232
"Chevrolet","Sonic","2016","regular",138,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",35,26,1385,15850,0,0,0,0,1,0,0,0,0,2,9.67092477930543,4233
"Chevrolet","Sonic","2016","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",37,27,1385,19780,0,0,0,0,0,0,0,0,0,2,9.8924266051767,4234
"Chevrolet","Sonic","2016","regular",138,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",34,27,1385,20095,0,0,0,0,1,0,0,0,0,2,9.9082263068833,4235
"Chevrolet","Sonic","2016","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",33,25,1385,21495,0,0,0,0,0,0,0,0,0,2,9.97557562893038,4236
"Chevrolet","Sonic","2017","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",34,24,1385,17282.5,0,0,0,0,0,0,0,0,0,1,9.75744970781942,4238
"Chevrolet","Sonic","2017","regular",138,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","car",36,27,1385,21215,0,0,0,0,1,0,0,0,0,1,9.96246375763643,4239
"Chevrolet","Sonic","2017","regular",138,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",33,25,1385,17580,0,0,0,0,1,0,0,0,0,1,9.77451717123917,4240
"Chevrolet","Sonic","2017","regular",138,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","car",34,24,1385,18970,0,0,0,0,1,0,0,0,0,1,9.85061406292906,4241
"Chevrolet","Sonic","2017","regular",138,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",36,27,1385,20415,0,0,0,0,0,0,0,0,0,1,9.92402520375368,4242
"Chevrolet","Sonic","2017","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",39,28,1385,18625,0,0,0,0,0,0,0,0,0,1,9.83226004324776,4243
"Chevrolet","Sonic","2017","regular",138,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",33,25,1385,15145,0,0,0,0,0,0,0,0,0,1,9.62542572346134,4245
"GMC","Sonoma","2002","regular",190,"6","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Compact","truck",20,15,549,16538,0,0,0,1,0,0,0,0,0,16,9.71341604228211,4246
"GMC","Sonoma","2002","flex",120,"4","MANUAL","rear wheel drive",2,"Flex Fuel","Compact","truck",25,19,549,13975,0,0,0,1,0,0,0,0,0,16,9.5450252980233,4247
"GMC","Sonoma","2002","regular",190,"6","AUTOMATIC","four wheel drive",3,"N/A","Compact","truck",18,14,549,20793,0,0,0,0,0,0,0,0,0,16,9.94237167058609,4248
"GMC","Sonoma","2002","flex",120,"4","MANUAL","rear wheel drive",3,"Flex Fuel","Compact","truck",25,19,549,15957,0,0,0,1,0,0,0,0,0,16,9.67765288341043,4250
"GMC","Sonoma","2002","regular",190,"6","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",18,14,549,24492,0,0,0,0,0,0,0,0,0,16,10.1061018125978,4251
"GMC","Sonoma","2002","regular",190,"6","MANUAL","four wheel drive",3,"N/A","Compact","truck",16,12,549,19675,0,0,0,0,0,0,0,0,0,16,9.8871040732856,4253
"GMC","Sonoma","2003","regular",190,"6","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",18,14,549,24670,0,0,0,0,0,0,0,0,0,15,10.1133432095234,4256
"GMC","Sonoma","2003","regular",190,"6","MANUAL","four wheel drive",3,"N/A","Compact","truck",17,12,549,21145,0,0,0,0,0,0,0,0,0,15,9.95915874990659,4257
"GMC","Sonoma","2003","flex",120,"4","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Compact","truck",23,17,549,16945,0,0,0,1,0,0,0,0,0,15,9.73772808404115,4258
"Kia","Sorento","2015","regular",290,"6","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",24,18,1720,35550,0,0,0,0,0,0,0,0,1,3,10.4786954352314,4259
"Kia","Sorento","2015","regular",191,"4","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",27,20,1720,24300,0,0,0,0,0,0,0,0,1,3,10.0982316293286,4260
"Kia","Sorento","2016","regular",290,"6","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",26,18,1720,35150,0,0,0,0,0,0,0,0,1,2,10.4673798972388,4263
"Kia","Sorento","2016","regular",185,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",26,21,1720,28200,0,0,0,0,0,0,0,0,1,2,10.2470772569262,4264
