"","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","obs_number"
"11252","Nissan","Versa",2016,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",35,26,2009,13540,6250
"11255","Nissan","Versa",2016,"regular unleaded",109,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",36,27,2009,11990,6251
"11256","Nissan","Versa",2017,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",39,31,2009,15710,6252
"11257","Nissan","Versa",2017,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",35,26,2009,13680,6253
"11258","Nissan","Versa",2017,"regular unleaded",109,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",36,27,2009,11990,6254
"11264","Pontiac","Vibe",2008,"regular unleaded",126,4,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",33,26,210,16855,6255
"11265","Pontiac","Vibe",2009,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",32,26,210,16100,6256
"11266","Pontiac","Vibe",2009,"regular unleaded",158,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",28,21,210,18685,6257
"11268","Pontiac","Vibe",2009,"regular unleaded",158,4,"AUTOMATIC","all wheel drive",4,"Hatchback","Compact","4dr Hatchback",26,20,210,20475,6258
"11269","Pontiac","Vibe",2010,"regular unleaded",158,4,"AUTOMATIC","all wheel drive",4,"Hatchback","Compact","4dr Hatchback",26,20,210,20275,6259
"11270","Pontiac","Vibe",2010,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",32,26,210,16100,6260
"11271","Pontiac","Vibe",2010,"regular unleaded",158,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",28,21,210,19160,6261
"11273","Acura","Vigor",1992,"regular unleaded",176,5,"MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",24,18,204,2000,6262
"11275","Acura","Vigor",1993,"regular unleaded",176,5,"MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",24,18,204,2000,6263
"11277","Acura","Vigor",1994,"regular unleaded",176,5,"MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",24,18,204,2000,6264
"11279","Dodge","Viper",2015,"premium unleaded (required)",645,10,"MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",21,12,1851,95995,6265
"11283","Dodge","Viper",2016,"premium unleaded (required)",645,10,"MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",21,12,1851,102645,6266
"11288","Dodge","Viper",2017,"premium unleaded (required)",645,10,"MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",19,12,1851,102645,6267
"11293","Aston Martin","Virage",2012,"premium unleaded (required)",490,12,"AUTOMATIC","rear wheel drive",2,"Exotic,High-Performance","Midsize","Coupe",18,13,259,208295,6268
"11294","Aston Martin","Virage",2012,"premium unleaded (required)",490,12,"AUTOMATIC","rear wheel drive",2,"Exotic,High-Performance","Midsize","Convertible",18,13,259,223295,6269
"11295","Suzuki","Vitara",2002,"regular unleaded",127,4,"AUTOMATIC","rear wheel drive",2,"N/A","Compact","Convertible SUV",23,20,481,16599,6270
"11296","Suzuki","Vitara",2002,"regular unleaded",127,4,"AUTOMATIC","four wheel drive",2,"N/A","Compact","Convertible SUV",23,20,481,17999,6271
"11297","Suzuki","Vitara",2002,"regular unleaded",127,4,"AUTOMATIC","rear wheel drive",4,"N/A","Compact","4dr SUV",23,20,481,17799,6272
"11298","Suzuki","Vitara",2002,"regular unleaded",127,4,"MANUAL","four wheel drive",2,"N/A","Compact","Convertible SUV",23,20,481,16999,6273
"11299","Suzuki","Vitara",2002,"regular unleaded",127,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Convertible SUV",24,20,481,15999,6274
"11300","Suzuki","Vitara",2002,"regular unleaded",127,4,"MANUAL","four wheel drive",4,"N/A","Compact","4dr SUV",23,20,481,18199,6275
"11301","Suzuki","Vitara",2002,"regular unleaded",127,4,"AUTOMATIC","four wheel drive",4,"N/A","Compact","4dr SUV",23,20,481,19199,6276
"11302","Suzuki","Vitara",2002,"regular unleaded",127,4,"MANUAL","rear wheel drive",4,"N/A","Compact","4dr SUV",23,20,481,16799,6277
"11303","Suzuki","Vitara",2003,"regular unleaded",127,4,"MANUAL","four wheel drive",4,"N/A","Compact","4dr SUV",23,20,481,18199,6278
"11304","Suzuki","Vitara",2003,"regular unleaded",127,4,"MANUAL","four wheel drive",2,"N/A","Compact","Convertible SUV",23,20,481,16999,6279
"11305","Suzuki","Vitara",2003,"regular unleaded",127,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Convertible SUV",24,20,481,15599,6280
"11306","Suzuki","Vitara",2003,"regular unleaded",127,4,"MANUAL","rear wheel drive",4,"N/A","Compact","4dr SUV",23,20,481,16799,6281
"11307","Suzuki","Vitara",2004,"regular unleaded",165,6,"AUTOMATIC","four wheel drive",4,"N/A","Compact","4dr SUV",20,17,481,19199,6282
"11308","Suzuki","Vitara",2004,"regular unleaded",165,6,"AUTOMATIC","rear wheel drive",4,"N/A","Compact","4dr SUV",20,17,481,17999,6283
"11309","Suzuki","Vitara",2004,"regular unleaded",165,6,"MANUAL","four wheel drive",4,"N/A","Compact","4dr SUV",20,17,481,18199,6284
"11310","Suzuki","Vitara",2004,"regular unleaded",165,6,"MANUAL","rear wheel drive",4,"N/A","Compact","4dr SUV",21,17,481,16999,6285
"11311","Chrysler","Voyager",2001,"flex-fuel (unleaded/E85)",180,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",22,16,1013,23525,6286
"11312","Chrysler","Voyager",2001,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",22,18,1013,19160,6287
"11313","Chrysler","Voyager",2002,"flex-fuel (unleaded/E85)",180,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Passenger Minivan",22,16,1013,23640,6288
"11314","Chrysler","Voyager",2002,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",24,17,1013,16430,6289
"11315","Chrysler","Voyager",2002,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",23,17,1013,19155,6290
"11316","Chrysler","Voyager",2003,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",25,18,1013,20960,6291
"11317","Chrysler","Voyager",2003,"regular unleaded",180,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",24,17,1013,23790,6292
"11318","Plymouth","Voyager",1998,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Passenger Minivan",24,18,535,2000,6293
"11319","Plymouth","Voyager",1998,"regular unleaded",150,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",24,17,535,2000,6294
"11321","Plymouth","Voyager",1999,"flex-fuel (unleaded/E85)",158,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",22,16,535,2138,6295
"11323","Plymouth","Voyager",1999,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Passenger Minivan",24,18,535,2000,6296
"11324","Plymouth","Voyager",2000,"flex-fuel (unleaded/E85)",158,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",23,16,535,2317,6297
"11325","Plymouth","Voyager",2000,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Passenger Minivan",24,18,535,2008,6298
"11326","Ford","Windstar Cargo",2001,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Cargo Minivan",22,16,5657,20220,6299
"11327","Ford","Windstar Cargo",2002,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Cargo Minivan",21,16,5657,20585,6300
"11328","Ford","Windstar Cargo",2003,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Cargo Minivan",22,16,5657,21075,6301
"11329","Ford","Windstar",2001,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",22,16,5657,29182,6302
"11332","Ford","Windstar",2001,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",3,"N/A","Midsize","Passenger Minivan",22,16,5657,22185,6303
"11335","Ford","Windstar",2002,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",21,16,5657,28457.5,6304
"11341","Ford","Windstar",2003,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",22,16,5657,28857.5,6305
"11347","Rolls-Royce","Wraith",2014,"premium unleaded (required)",624,12,"AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","Coupe",21,13,86,284900,6306
"11348","Rolls-Royce","Wraith",2015,"premium unleaded (required)",624,12,"AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","Coupe",21,13,86,294025,6307
"11349","Rolls-Royce","Wraith",2016,"premium unleaded (required)",624,12,"AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","Coupe",21,13,86,304350,6308
"11350","Subaru","WRX",2015,"premium unleaded (required)",305,4,"MANUAL","all wheel drive",4,"Factory Tuner,High-Performance","Compact","Sedan",23,17,640,36795,6309
"11351","Subaru","WRX",2015,"premium unleaded (recommended)",268,4,"AUTOMATIC","all wheel drive",4,"Performance","Compact","Sedan",25,19,640,30445,6310
"11354","Subaru","WRX",2015,"premium unleaded (recommended)",268,4,"MANUAL","all wheel drive",4,"Performance","Compact","Sedan",28,21,640,28261.6666666667,6311
"11358","Subaru","WRX",2016,"premium unleaded (required)",305,4,"MANUAL","all wheel drive",4,"Factory Tuner,High-Performance","Compact","Sedan",23,17,640,37895,6312
"11360","Subaru","WRX",2016,"premium unleaded (recommended)",268,4,"MANUAL","all wheel drive",4,"Performance","Compact","Sedan",27,20,640,28628.3333333333,6313
"11364","Subaru","WRX",2016,"premium unleaded (recommended)",268,4,"AUTOMATIC","all wheel drive",4,"Performance","Compact","Sedan",24,18,640,30845,6314
"11367","Subaru","WRX",2017,"premium unleaded (required)",305,4,"MANUAL","all wheel drive",4,"Factory Tuner,High-Performance","Compact","Sedan",23,17,640,37595,6315
"11368","Subaru","WRX",2017,"premium unleaded (recommended)",268,4,"MANUAL","all wheel drive",4,"Performance","Compact","Sedan",27,20,640,28895,6316
"11369","Subaru","WRX",2017,"premium unleaded (recommended)",268,4,"AUTOMATIC","all wheel drive",4,"Performance","Compact","Sedan",24,18,640,31195,6317
"11375","Suzuki","X-90",1996,"regular unleaded",95,4,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",26,22,481,2000,6318
"11376","Suzuki","X-90",1996,"regular unleaded",95,4,"MANUAL","rear wheel drive",2,"N/A","Compact","2dr SUV",26,22,481,2000,6319
"11377","Suzuki","X-90",1997,"regular unleaded",95,4,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",26,22,481,2000,6320
"11378","Suzuki","X-90",1997,"regular unleaded",95,4,"MANUAL","rear wheel drive",2,"N/A","Compact","2dr SUV",26,22,481,2000,6321
"11379","Suzuki","X-90",1998,"regular unleaded",95,4,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",26,22,481,2000,6322
"11381","Suzuki","X-90",1998,"regular unleaded",95,4,"MANUAL","rear wheel drive",2,"N/A","Compact","2dr SUV",26,22,481,2000,6323
"11382","BMW","X1",2015,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",34,23,3916,31200,6324
"11383","BMW","X1",2015,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",32,22,3916,33000,6325
"11384","BMW","X1",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",27,18,3916,39100,6326
"11385","BMW","X1",2016,"premium unleaded (required)",228,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",32,22,3916,34800,6327
"11386","BMW","X1",2017,"premium unleaded (required)",228,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",32,23,3916,33100,6328
"11387","BMW","X1",2017,"premium unleaded (required)",228,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",31,22,3916,35100,6329
"11388","BMW","X3",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",26,19,3916,45500,6330
"11389","BMW","X3",2015,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,3916,40500,6331
"11390","BMW","X3",2015,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",34,27,3916,42000,6332
"11391","BMW","X3",2015,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,3916,38500,6333
"11392","BMW","X3",2016,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,3916,38950,6334
"11393","BMW","X3",2016,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",27,19,3916,46800,6335
"11394","BMW","X3",2016,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,3916,40950,6336
"11395","BMW","X3",2016,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",34,27,3916,42450,6337
"11396","BMW","X3",2017,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",34,27,3916,42750,6338
"11397","BMW","X3",2017,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",26,19,3916,47950,6339
"11398","BMW","X3",2017,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,3916,41250,6340
"11399","BMW","X3",2017,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,3916,39250,6341
"11400","BMW","X4",2015,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,20,3916,44700,6342
"11401","BMW","X4",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",27,19,3916,48000,6343
"11402","BMW","X4",2016,"premium unleaded (required)",360,6,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",25,18,3916,57800,6344
"11403","BMW","X4",2016,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,20,3916,45250,6345
"11404","BMW","X4",2016,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",27,19,3916,49700,6346
"11405","BMW","X4",2017,"premium unleaded (required)",355,6,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",26,19,3916,58100,6347
"11406","BMW","X4",2017,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,20,3916,45550,6348
"11407","BMW","X5 M",2015,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,3916,98700,6349
"11408","BMW","X5 M",2016,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,3916,98800,6350
"11409","BMW","X5 M",2017,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,3916,98800,6351
"11410","BMW","X5",2015,"diesel",255,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",31,24,3916,57700,6352
"11411","BMW","X5",2015,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,19,3916,53900,6353
"11412","BMW","X5",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,18,3916,56200,6354
"11413","BMW","X5",2015,"premium unleaded (required)",445,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",22,15,3916,70100,6355
"11414","BMW","X5",2016,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,18,3916,57000,6356
"11415","BMW","X5",2016,"premium unleaded (required)",445,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",21,15,3916,71500,6357
"11416","BMW","X5",2016,"diesel",255,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",30,23,3916,57700,6358
"11417","BMW","X5",2016,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",25,18,3916,54700,6359
"11418","BMW","X5",2017,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,18,3916,57800,6360
"11419","BMW","X5",2017,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",25,18,3916,55500,6361
"11420","BMW","X5",2017,"diesel",255,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",30,23,3916,59300,6362
"11421","BMW","X5",2017,"premium unleaded (required)",445,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",21,15,3916,72300,6363
"11422","BMW","X6 M",2015,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,3916,102100,6364
"11423","BMW","X6 M",2016,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,3916,102200,6365
"11424","BMW","X6 M",2017,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,3916,102200,6366
"11425","BMW","X6",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,18,3916,61900,6367
"11426","BMW","X6",2015,"premium unleaded (required)",445,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",22,15,3916,72900,6368
"11427","BMW","X6",2015,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,19,3916,59600,6369
"11428","BMW","X6",2016,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,18,3916,62900,6370
"11429","BMW","X6",2016,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",25,18,3916,60600,6371
"11430","BMW","X6",2016,"premium unleaded (required)",445,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",21,15,3916,75300,6372
"11431","BMW","X6",2017,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",25,18,3916,61400,6373
"11432","BMW","X6",2017,"premium unleaded (required)",445,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",21,15,3916,76100,6374
"11433","BMW","X6",2017,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,18,3916,63700,6375
